yaw,pitch,roll,yawt,pitcht,rollt
1.088287024,0.980236335,-0.691609512,1.657261941,1.2029864,-0.48248745
1.124781709,0.962709718,-0.77978267,1.683657066,1.269845617,-0.491505674
1.205422591,0.976589906,-0.857026476,1.738554768,1.298252088,-0.555304837
1.294741036,0.984037242,-1.011894552,1.913329185,1.371781689,-0.702895536
1.350360457,1.021911056,-1.136455158,2.216038573,1.362508333,-0.892275365
1.494563126,1.11673588,-1.156246753,2.758229945,1.358675246,-1.003357948
1.693175906,1.268566986,-1.155399783,3.604382451,1.234620275,-1.067377004
1.934622727,1.225445883,-1.171676025,4.652180903,1.045324347,-1.185939909
2.198949966,1.02815146,-1.213956687,5.839470687,0.831574406,-1.335534239
2.579771999,0.941525136,-1.249058148,7.16115308,0.586789678,-1.489451974
3.137789229,0.9394705,-1.198379725,8.555029195,0.280652151,-1.597780646
3.784411996,0.889903058,-1.097758984,10.21750369,0.027237738,-1.657805657
4.507687813,0.836096567,-1.053353722,11.9717949,-0.20967556,-1.785189364
5.3522507,0.744357639,-1.106039465,13.79892393,-0.422312242,-1.90282383
6.373844899,0.820094058,-1.218822714,15.74573912,-0.671732921,-2.007399885
7.771776341,0.77434468,-1.301979096,17.79067596,-1.01525998,-2.067278815
9.466126894,0.606077105,-1.38870767,19.94223468,-1.403423078,-2.161656323
11.41788899,0.408832918,-1.629089724,22.05982082,-1.75597623,-2.307142586
13.81896846,0.218508597,-1.980457299,24.06891872,-2.11013488,-2.388387928
16.45741883,-0.09838088,-2.3676029,26.01598525,-2.519707643,-2.398116266
19.60275807,-0.448100405,-2.610331128,27.80057816,-2.844141943,-2.416881432
22.976556,-0.950281641,-2.860339305,29.48931103,-3.050334581,-2.392091477
26.4631142,-1.297938459,-3.194955673,31.06433881,-3.110150636,-2.402453072
29.95507373,-1.633590504,-3.549106962,32.54415517,-3.023481067,-2.274654541
33.42848273,-1.963964407,-3.868386928,33.92587294,-2.810825037,-2.077139957
36.92800961,-2.284826557,-4.214951182,35.15301127,-2.540382946,-1.943156876
40.47016672,-2.487865054,-4.585242459,36.23597796,-2.188218429,-1.831301257
43.60272297,-2.653254386,-4.976313573,37.18846801,-1.754314379,-1.696262215
46.59019638,-2.813594838,-5.358829871,38.06620894,-1.280095925,-1.45067045
49.20423131,-2.977470351,-5.689682314,38.9293912,-0.797150693,-1.055645642
51.51414014,-3.189050808,-5.91710704,39.71845461,-0.292229501,-0.681078157
53.48971886,-3.340453002,-6.149662486,40.54053955,0.192081558,-0.315884614
54.7821448,-3.391663146,-6.249872009,41.35350827,0.596275825,-0.009140035
55.55100687,-3.478161133,-6.188611987,42.05693298,0.941576867,0.224311764
55.84355334,-3.517335041,-6.241343546,42.65399909,1.263475621,0.385688178
55.62672512,-3.388122025,-6.173928164,43.12192035,1.603050808,0.473735688
55.07704831,-3.211055241,-6.067969723,43.53356708,1.873865937,0.513182438
54.23202699,-2.816326872,-5.906759565,43.89257579,2.123437318,0.489745296
53.23787885,-2.300419749,-5.531183682,44.1530775,2.318069822,0.393373695
52.16930243,-1.795241746,-5.254090199,44.31609062,2.437041485,0.300670353
51.17083671,-1.225816437,-4.971703727,44.4875824,2.48236627,0.237829705
50.35353528,-0.567630027,-4.521729699,44.6984934,2.371228143,0.120285393
49.76029409,0.117924696,-4.092057315,44.9097683,2.192923863,-0.055200568
49.42849615,0.781268168,-3.577099629,45.03756324,2.115616713,-0.272756095
49.2023202,1.281889738,-3.034587078,45.10824106,2.018208028,-0.506088723
49.00402856,1.694110032,-2.628853435,45.06822337,1.896426114,-0.748149353
48.85457677,2.069901257,-2.274810213,44.86278813,1.783891905,-1.028023815
48.49865038,2.222050984,-2.012494814,44.53169784,1.68895021,-1.340828327
47.95589952,2.306999865,-1.831254337,43.98972114,1.654389507,-1.669194346
47.24388784,2.418278729,-1.783944135,43.23018545,1.652859042,-1.899853742
46.29658786,2.462435534,-1.797617642,42.22494087,1.629964092,-2.038805426
45.29699519,2.451852304,-1.86686134,40.99414469,1.560186835,-2.099574587
44.19261531,2.488822338,-1.993961243,39.62439774,1.422222494,-2.096059675
43.03405733,2.415244787,-2.167622207,38.10227061,1.404796081,-2.057697225
41.90728143,2.339716796,-2.380106002,36.43215887,1.520373521,-1.884837143
40.80361201,2.151168499,-2.593752428,34.68033323,1.605919255,-1.563396708
39.70918447,1.80323734,-2.827760095,32.82618988,1.575436771,-1.321207534
38.49755729,1.58742692,-3.028169211,30.98965677,1.494014798,-1.254546162
37.15572994,1.437721629,-3.227725215,29.07610765,1.462313884,-1.364321322
35.59380772,1.208805085,-3.390839877,27.10098838,1.581724607,-1.561642281
33.59429907,0.923157334,-3.475837478,25.21218848,1.712870329,-1.76294694
31.28982689,0.680288593,-3.48504471,23.32212836,1.779752783,-2.123624989
28.45919883,0.585050114,-3.457592249,21.4922353,1.950891497,-2.496093698
25.09733976,0.616158764,-3.286392064,19.66925064,2.2799624,-2.802062342
21.35689063,0.64836299,-2.982940671,17.82288434,2.682216963,-2.954977353
17.33872339,0.693155234,-2.779496835,16.04222302,3.033218894,-2.947745442
13.36129991,0.641557772,-2.674363039,14.24999555,3.224457526,-2.896780134
9.508493757,0.722478155,-2.523712563,12.43773305,3.275237453,-2.775865189
5.500069701,1.011543636,-2.341805499,10.65924662,3.26815791,-2.567286525
1.91655938,1.277824147,-2.116044734,8.890718043,3.144739925,-2.328978709
-1.150830866,1.410173828,-2.049190174,7.24652433,2.873299332,-2.097840854
-3.734318199,1.585079913,-2.341800224,5.645091066,2.461927426,-1.989863375
-6.044688276,1.861896458,-2.688755362,4.104999716,1.961909738,-1.921074439
-8.338433789,2.286372836,-2.971905224,2.808798356,1.500717315,-1.735687833
-10.17803924,2.756010253,-3.093582449,1.760737982,1.121291895,-1.503077882
-11.40314649,3.060076351,-3.146942667,0.963901535,0.767370014,-1.244761366
-12.44100075,3.29850212,-3.195697384,0.287905092,0.4109198,-1.117899084
-13.46969863,3.604312203,-2.998067485,-0.326667389,0.116063672,-1.077303478
-14.38210601,3.785552854,-2.529953674,-0.819730558,-0.164328329,-0.999169803
-14.89582146,3.797116842,-1.919942445,-1.102427799,-0.425354176,-0.949016078
-15.00921235,3.532114216,-1.284482729,-1.384661102,-0.654512257,-0.996502746
-15.18151941,3.105624457,-0.809662546,-1.650753524,-0.828181777,-1.075883605
-15.33733264,2.610622621,-0.397185194,-1.841054742,-0.891896918,-1.16797407
-15.41492375,2.103397759,0.000286725,-1.879563111,-0.885803698,-1.215881881
-15.15393343,1.5075685,0.293342388,-1.838342524,-0.914555161,-1.159449699
-14.63258388,0.814056236,0.478806631,-1.729126188,-0.869757932,-1.105340349
-14.11518424,0.109643017,0.613822933,-1.630166601,-0.765220671,-1.112097999
-13.44791279,-0.49845119,0.788149056,-1.435407522,-0.758308136,-1.092182674
-12.41501443,-0.977081812,1.02012104,-1.185551559,-0.84266817,-1.113792985
-11.16792412,-1.306013034,1.284738976,-0.985871652,-0.986792324,-1.181135851
-9.6599138,-1.669633628,1.446611486,-0.837633108,-1.155334433,-1.226961056
-8.162157567,-2.014195596,1.458525075,-0.705585632,-1.332262829,-1.399551182
-6.71850293,-2.255532656,1.384722241,-0.613777202,-1.571813651,-1.617818087
-5.307948621,-2.543203276,1.243498496,-0.618675954,-1.826583488,-1.792622971
-4.032749249,-2.78428713,0.990039808,-0.761937807,-1.984900111,-1.995432424
-3.054028716,-3.009769429,0.586466956,-1.063385847,-2.064491893,-2.227445177
-2.184231381,-3.154520179,0.127642097,-1.464463958,-2.089826362,-2.441083015
-1.505852051,-3.107886222,-0.291860477,-1.946759744,-2.060732767,-2.664795756
-0.998521353,-2.945985985,-0.578610545,-2.466346367,-1.942662086,-2.796196752
-0.572740183,-2.837661842,-0.678939531,-3.016194531,-1.76322094,-2.843752844
-0.183731361,-2.557040752,-0.761617201,-3.583087284,-1.558603148,-2.821784705
0.222207164,-2.25148478,-0.895262719,-4.160639559,-1.35236259,-2.745983364
0.67997506,-2.063789988,-0.902341951,-4.749949508,-1.17991795,-2.617684245
1.067463091,-1.903509322,-0.94108952,-5.354672809,-1.053364637,-2.453817035
1.383074223,-1.795163759,-1.032426455,-5.972061189,-0.950841467,-2.277840604
1.59330615,-1.738021332,-1.120216294,-6.577370429,-0.827107188,-2.094165452
1.673155077,-1.568680343,-1.242492187,-7.173262021,-0.68447896,-1.931639019
1.608869967,-1.445388373,-1.307046188,-7.710703921,-0.531488992,-1.738850327
1.369016036,-1.233801153,-1.231110331,-8.194544021,-0.40191818,-1.601326304
1.028535263,-0.911383806,-1.279944187,-8.657980848,-0.297925293,-1.555534089
0.663917469,-0.575001549,-1.398951562,-9.085235681,-0.18808032,-1.569341866
0.318501574,-0.355692892,-1.496052268,-9.468273231,-0.089023751,-1.58652414
-0.018844244,-0.20696456,-1.591711862,-9.789798843,-0.061783138,-1.639325686
-0.35856228,-0.146529904,-1.655682139,-10.09786127,-0.124290626,-1.74410659
-0.666352213,-0.199912479,-1.766222239,-10.46542844,-0.204083078,-1.906713711
-1.019171937,-0.385853248,-1.88991795,-10.85721225,-0.201518556,-1.990687494
-1.379412256,-0.649983141,-1.993097101,-11.24903501,-0.142714554,-1.96779407
-1.836402009,-0.96856986,-2.025262913,-11.64098197,-0.126823781,-1.936384113
-2.385159851,-1.162130308,-2.071357331,-11.97516846,-0.154936566,-1.863811021
-2.934964506,-1.251831297,-2.240039796,-12.31513522,-0.183414882,-1.788016552
-3.360071456,-1.246375145,-2.443578351,-12.59504043,-0.208057845,-1.65004304
-3.709602161,-1.169149863,-2.643411371,-12.85947678,-0.242970536,-1.4954096
-3.900483629,-1.004976954,-2.736628762,-13.12719273,-0.297756585,-1.394038552
-4.058482881,-0.802267619,-2.793911252,-13.39987468,-0.380609605,-1.33599438
-4.134621597,-0.629613957,-2.973759712,-13.69358559,-0.40365059,-1.254279998
-4.05664649,-0.562266181,-3.067684717,-13.99109089,-0.360600823,-1.18373908
-3.967633091,-0.577221766,-3.035028956,-14.19693912,-0.259541939,-1.079784451
-3.99114954,-0.675546916,-3.009223324,-14.30902841,-0.106636492,-0.986972989
-4.135705263,-0.770739867,-2.931084809,-14.25860836,0.038695327,-0.895135158
-4.418390646,-0.816933091,-2.882496441,-14.05536031,0.137164368,-0.814468568
-4.639790321,-0.850423151,-2.710418544,-13.69951457,0.233241799,-0.762240871
-4.892471829,-0.943234436,-2.428646416,-13.26650875,0.305386344,-0.706402507
-5.242955616,-1.096899858,-2.293633054,-12.89283563,0.318430028,-0.667486092
-5.5958976,-1.269551217,-2.162135638,-12.63108545,0.301834406,-0.664736917
-5.93302979,-1.45268929,-2.08750338,-12.50709063,0.263447196,-0.728984801
-6.187039401,-1.701622497,-1.937184263,-12.55236879,0.242769805,-0.860746732
-6.407701961,-2.067386892,-1.816991272,-12.77433508,0.239874393,-0.970645465
-6.695729646,-2.342108017,-1.817210518,-13.14676665,0.261236917,-1.023938517
-7.028219877,-2.531526773,-1.854289907,-13.46742928,0.270097455,-1.033962087
-7.343613583,-2.573097808,-1.832921712,-13.64644022,0.282549454,-1.087982438
-7.53844281,-2.541266457,-1.75999774,-13.70815617,0.301680562,-1.157455293
-7.687476506,-2.406654034,-1.628117213,-13.65099941,0.377120701,-1.191365016
-7.819883037,-2.109767346,-1.513278251,-13.45092555,0.424802523,-1.210249367
-7.844515527,-1.748808286,-1.359042035,-13.09323999,0.409865325,-1.206984132
-7.870570514,-1.408886299,-1.245489759,-12.62645419,0.377363889,-1.212951822
-7.810157703,-1.100940027,-1.088411736,-12.17419689,0.40884928,-1.214346616
-7.776624784,-0.788303265,-0.86559877,-11.76253647,0.46318852,-1.167409998
-7.859795869,-0.6015788,-0.70257066,-11.48219057,0.444219556,-1.180349556
-7.984311161,-0.474831401,-0.608544764,-11.32251971,0.36876275,-1.162037711
-8.195200019,-0.453387379,-0.666752514,-11.25891487,0.315167611,-1.089792248
-8.509812781,-0.485672991,-0.868322791,-11.26791806,0.263488322,-1.097014934
-8.825124069,-0.578267995,-1.03528844,-11.38522582,0.211083768,-1.116009057
-9.159493896,-0.629166353,-1.194611157,-11.58478475,0.122163607,-1.170122985
-9.365621283,-0.78285103,-1.367420392,-11.81758626,0.023644796,-1.187664309
-9.545353227,-0.812758787,-1.663960596,-12.0129046,0.001813808,-1.132921614
-9.662537077,-0.759108701,-1.884732176,-12.19779716,0.015555868,-1.123517949
-9.689796591,-0.57711091,-2.022700602,-12.40643929,-0.022722149,-1.195372637
-9.685735449,-0.452520544,-2.117305604,-12.67345461,-0.055463018,-1.195757342
-9.653154946,-0.394270243,-2.059590717,-12.84412039,-0.040293758,-1.134447389
-9.628498501,-0.286867573,-1.944116622,-12.90136586,0.014730019,-1.059595306
-9.611405761,-0.093933424,-1.769020846,-12.93351543,0.070172777,-1.09964761
-9.560257711,0.027908163,-1.515986807,-13.01691364,0.040549594,-1.194021121
-9.570367761,0.004745076,-1.356965088,-13.13734139,-0.049167133,-1.247125041
-9.497102009,-0.149398879,-1.107142682,-13.24564842,-0.054184691,-1.157105524
-9.429443091,-0.251784107,-0.868890514,-13.34398492,0.013761384,-1.094985211
-9.395577593,-0.323873839,-0.823441328,-13.45716515,0.060811829,-1.096487382
-9.4097624,-0.466609268,-0.879083745,-13.55741139,0.068357724,-1.102931974
-9.531854069,-0.556040743,-0.971218875,-13.60676921,0.071084153,-1.071284282
-9.647260043,-0.597553821,-0.929114354,-13.52357876,0.111466866,-0.997973552
-9.756572704,-0.529357006,-0.849480835,-13.36753298,0.201147524,-0.959442894
-9.977357076,-0.431266444,-0.926912301,-13.20770232,0.231685875,-1.051552392
-10.18594908,-0.39298621,-1.004720138,-12.97346866,0.26996704,-1.068509032
-10.34546301,-0.36359616,-0.921466694,-12.68096199,0.296416309,-1.082614801
-10.38295582,-0.302457356,-0.735091141,-12.47906392,0.265645175,-1.170027633
-10.38548928,-0.229264794,-0.59370691,-12.44128448,0.201183498,-1.27151589
-10.44658719,-0.201061216,-0.631048744,-12.55645685,0.163647754,-1.358363474
-10.5313182,-0.297940655,-0.711269377,-12.67003589,0.178883057,-1.366696808
-10.60739632,-0.485402614,-0.673148392,-12.74948413,0.246844897,-1.307456106
-10.60690052,-0.523493041,-0.543592095,-12.80788262,0.298760305,-1.285203165
-10.61811609,-0.471605486,-0.611868008,-12.86268069,0.309870239,-1.302781261
-10.6693341,-0.414305104,-0.773055081,-12.93623012,0.303237589,-1.318416924
-10.73184364,-0.408089146,-0.867440478,-13.01775706,0.350152773,-1.333249339
-10.74153893,-0.350605179,-0.92143193,-13.08793036,0.395959036,-1.340570233
-10.74137452,-0.270701111,-0.970399407,-13.1122826,0.425369306,-1.337856986
-10.7521531,-0.052192724,-1.110797237,-13.04654955,0.44770035,-1.310434166
-10.89409488,0.063958921,-1.367985266,-12.93681446,0.466127526,-1.302834059
-10.97684335,0.191326352,-1.411248369,-12.81269406,0.526603504,-1.244813885
-11.04921002,0.306983001,-1.478903642,-12.58272404,0.582598325,-1.152256347
-11.16732193,0.287597314,-1.641218477,-12.24703092,0.546425386,-1.063415668
-11.30272462,0.265531723,-1.78669302,-11.87214229,0.496592191,-0.958009062
-11.45261168,0.261000046,-1.886899923,-11.60147131,0.428428231,-0.930428632
-11.54090497,0.27751015,-1.85123414,-11.50066025,0.330850021,-0.942053309
-11.60217585,0.382270227,-1.719812187,-11.57167253,0.216868076,-0.930700051
-11.64001862,0.442907493,-1.676019991,-11.70193256,0.110568632,-0.921023844
-11.69965838,0.425600201,-1.684329702,-11.84307116,0.067711481,-0.9526417
-11.78088456,0.407090492,-1.694502989,-11.97872978,0.080191325,-0.965671005
-11.85551415,0.364342656,-1.754493753,-12.14345403,0.042150632,-1.065932177
-11.85853091,0.287907425,-1.808826026,-12.32554977,-0.056121668,-1.181611
-11.84046566,0.154146814,-1.847141639,-12.48907624,-0.150090126,-1.287588338
-11.77093453,0.095100263,-1.88201927,-12.54753012,-0.173825323,-1.360722056
-11.70414738,0.103559284,-1.885288418,-12.58169846,-0.147106715,-1.412404897
-11.57910637,0.139941482,-1.789390146,-12.59793578,-0.11704897,-1.413960722
-11.38901075,0.125729102,-1.651616482,-12.59592499,-0.101748306,-1.38588567
-11.27571369,0.073998704,-1.478438536,-12.56688135,-0.075202247,-1.279595288
-11.19441915,0.160906746,-1.213736778,-12.47231067,-0.013888035,-1.170584941
-11.18594375,0.251686922,-1.100616928,-12.28430835,0.084216035,-1.078608234
-11.22813883,0.146073476,-1.053802747,-12.04127781,0.125527063,-1.061953072
-11.31753212,-0.120397545,-1.024012044,-11.80727158,0.072972535,-1.079571398
-11.40753809,-0.307650262,-0.971150647,-11.70122132,-0.034304995,-1.149440375
-11.48400495,-0.354309104,-0.980117811,-11.7170721,-0.089399954,-1.247957806
-11.51116603,-0.441592034,-0.964329793,-11.74782654,-0.08147043,-1.342592165
-11.52665495,-0.623344619,-1.101625412,-11.77751211,-0.087597328,-1.382342443
-11.56459808,-0.861781775,-1.176203798,-11.83416998,-0.100207191,-1.43313795
-11.55293292,-1.06258416,-1.183716823,-12.00524851,-0.099334067,-1.434165682
-11.50609923,-1.093834991,-1.216250927,-12.26303114,-0.068049438,-1.433702721
-11.48036932,-1.229201856,-1.363243192,-12.50539946,-0.001666053,-1.401398443
-11.44505743,-1.300078314,-1.397842966,-12.75095971,0.039720402,-1.372612583
-11.38199055,-1.317637863,-1.370974744,-13.01729318,0.063787735,-1.341456542
-11.35671661,-1.402982988,-1.305388872,-13.25166599,0.140453859,-1.278892675
-11.28410584,-1.426101814,-1.373079691,-13.409667,0.250840514,-1.147511209
-11.19429901,-1.282178549,-1.465932479,-13.44421383,0.348606959,-1.036916267
-11.09383059,-1.159471712,-1.529009987,-13.35398777,0.403835796,-0.967160111
-11.04395094,-0.976769775,-1.469224184,-13.15274684,0.445168895,-0.90522349
-11.04603552,-0.966298957,-1.524094625,-12.87935682,0.454985605,-0.886549225
-11.04962157,-0.917173921,-1.715469179,-12.61088848,0.415685923,-0.91772979
-11.02257242,-0.75408796,-1.835128254,-12.42535171,0.363495226,-0.978882108
-11.01194736,-0.647392412,-1.747947448,-12.2763607,0.291283858,-1.046836038
-11.04332593,-0.571010063,-1.699908203,-12.22607397,0.206961986,-1.102240306
-11.12809722,-0.478248858,-1.592380685,-12.29169005,0.142365476,-1.164060271
-11.22004043,-0.369153975,-1.598107929,-12.51580976,0.119271636,-1.207244199
-11.30860721,-0.177542792,-1.609077972,-12.78886544,0.172180472,-1.161546166
-11.46063967,-0.025978063,-1.560190117,-12.92122933,0.307649803,-1.054829888
-11.61380864,-0.00155284,-1.570286948,-12.90861048,0.404376486,-0.995661867
-11.7089822,0.099720594,-1.570036158,-12.92028664,0.441947574,-1.017737351
-11.80835844,0.143630509,-1.533473413,-12.92329633,0.444796077,-1.051131616
-11.94752864,0.134129739,-1.544770222,-12.88883238,0.440085543,-1.018888058
-12.11826384,0.102538259,-1.581573249,-12.7816515,0.466404742,-1.020350409
-12.20179911,0.102386837,-1.59237892,-12.65013369,0.537355012,-1.087266073
-12.23838251,0.029864706,-1.591249061,-12.55867826,0.520272398,-1.164027882
-12.24702233,-0.034146544,-1.568094492,-12.51148955,0.425065991,-1.188027843
-12.27516515,-0.100865969,-1.636633148,-12.45301383,0.281969119,-1.136474251
-12.24252402,-0.120131056,-1.629482292,-12.39479257,0.233369983,-1.147870814
-12.1792113,-0.132636138,-1.592993429,-12.37720575,0.287423931,-1.220785008
-12.11877421,-0.193759848,-1.550405481,-12.41400166,0.24919367,-1.231971011
-12.12439078,-0.221250329,-1.515585139,-12.46456099,0.132823933,-1.18174296
-12.07946407,-0.107650858,-1.415958964,-12.56859509,0.034947195,-1.139372427
-11.97655474,0.123542961,-1.317127105,-12.83344967,-0.047346829,-1.154473332
-11.92085345,0.307264528,-1.291001219,-13.22913866,-0.026069278,-1.238897643
-11.97404401,0.367816524,-1.40747276,-13.74048712,0.055832793,-1.291090353
-12.04425433,0.307890601,-1.539691505,-14.31343079,0.07808326,-1.241005352
-12.0692593,0.279923398,-1.487193454,-14.92477203,0.150927328,-1.179407048
-12.11117139,0.315501016,-1.459322186,-15.62292365,0.252095587,-1.175401384
-12.21465624,0.395861094,-1.540107888,-16.47176039,0.483775738,-1.239471695
-12.39287568,0.308226176,-1.589357347,-17.42814621,0.793234236,-1.314523806
-12.63203615,0.138907994,-1.523050236,-18.57080421,1.025360883,-1.394080717
-13.015814,0.106246087,-1.378418866,-19.89398027,1.143512582,-1.473349971
-13.57161217,0.334989603,-1.356404056,-21.32538591,1.337436725,-1.582499291
-14.36348601,0.648632698,-1.442750608,-22.83888681,1.621485866,-1.709355587
-15.39115311,0.737269271,-1.397974775,-24.42130844,1.89698691,-1.826138459
-16.62564269,0.764910801,-1.237745081,-26.05461453,2.076480694,-1.88147298
-18.14689518,0.883271953,-1.112457442,-27.63213632,2.300980687,-1.908485169
-20.05297073,1.086171859,-1.066563153,-29.10167829,2.671873238,-1.895904165
-22.22396298,1.416720596,-1.096041918,-30.45671154,3.13621048,-1.876470953
-24.68507094,1.704705479,-1.03266978,-31.77576487,3.522094318,-1.919435018
-27.1050427,1.916019317,-0.86929068,-33.08596502,3.857946035,-1.972527167
-29.51442301,2.315217434,-0.802736006,-34.36631796,4.265755094,-2.019543335
-32.33975286,2.845492168,-0.881276099,-35.5790669,4.744762077,-2.092666746
-35.2663468,3.568387115,-1.018339192,-36.77491929,5.236782687,-2.121515699
-38.15736985,4.241247868,-1.114863198,-37.94297372,5.710837509,-2.126739529
-40.86653636,4.772073959,-1.147378528,-39.06211724,6.116843516,-2.124833423
-43.34977803,5.311222588,-1.254681853,-40.11799859,6.46401002,-2.101108295
-45.85850009,5.902726854,-1.493397262,-41.08728426,6.743350187,-2.090044356
