yaw,pitch,roll
-42.41072526,0.099063322,2.489751964
-42.7725717,0.008097281,2.768591715
-42.89992519,0.166997357,2.939292266
-43.41559374,-0.014717152,2.551413614
-44.04663323,0.064402042,2.594867312
-44.23539666,0.167855157,2.620811414
-43.81715405,0.427402945,2.732694082
-43.18221256,0.327850664,2.627766592
-42.60591205,-0.023019385,2.546311128
-42.90162135,0.174864053,2.292418882
-43.04996233,0.525388169,2.082418693
-42.92953803,1.012295539,1.907738493
-42.66612647,0.355005558,2.143612014
-42.348523,0.008310575,2.359621686
-42.42581603,0.209738845,2.472223571
-42.64960282,0.456786233,2.255227029
-42.66451416,0.359109772,2.557526479
-42.70775416,0.112936509,2.566718943
-42.56910688,0.352973187,2.576932823
-41.93472645,0.515208361,2.566181262
-41.31382251,0.237632563,2.55057747
-41.30469416,0.182156857,2.522471177
-41.64917831,0.086265866,2.63055998
-41.78417458,0.011024123,2.59566179
-42.38117776,-0.15387158,2.253774595
-42.97843248,-0.09841837,1.897783945
-43.01642198,0.212398349,1.987682531
-42.43160941,0.265969716,2.330203806
-41.81457723,0.116076286,2.217902973
-41.65648507,0.409188815,2.025189763
-41.87850691,0.425149605,2.001828315
-41.74967045,0.474226518,2.3265855
-41.26257521,0.162869149,2.01922373
-40.95976796,0.140838991,2.011762831
-40.62872863,-0.036502624,1.852277159
-40.44856881,-0.008405599,1.923921353
-40.72282808,-0.086809462,2.000548196
-41.37227227,-0.092689497,1.882222051
-41.67971103,0.176734157,1.691705032
-42.19436555,0.126827499,2.055023422
-42.78261702,0.207028466,2.354590631
-42.79027484,0.388302272,2.519129357
-42.16727968,0.31640251,2.274456283
-42.04787637,0.419937485,2.380029599
-42.66352159,0.410567245,2.228665893
-43.27002605,0.52467662,2.446846623
-42.89974844,0.735316408,2.69498351
-42.26153436,0.806257699,2.791630136
-41.70079685,0.51462589,2.511594289
-41.65372837,0.276581368,2.108246065
-41.83806601,0.330630317,2.191963905
-41.73953364,0.365769259,2.229831759
-41.68796389,0.218611772,2.096187508
-41.53913517,0.338092941,2.108669547
-40.89073405,0.512587128,2.225101047
-40.23960572,0.438612532,2.124551396
-40.19894837,0.212758142,1.807075947
-40.79428167,0.055107547,1.947141538
-41.04526568,0.144281394,2.070356257
-41.60001431,-0.17516339,1.78651877
-42.13577812,0.172926112,1.537032022
-42.49267734,0.823642907,1.522039989
-42.35253772,0.236120123,2.027957675
-42.37459444,0.13769774,2.459487496
-42.79570674,0.342572408,2.165272765
-42.95788139,0.726377337,2.19644986
-42.57647028,0.705858857,2.218969361
-41.93394497,0.658246867,2.33188909
-41.33597207,0.37907509,2.167908083
-41.64828777,-0.051987956,1.69290413
-42.28758332,-0.110049561,1.692381758
-42.39928882,0.270727257,1.837578319
-41.90187366,0.24508471,2.253003548
-41.98906672,0.258024582,2.214708326
-42.53529337,0.526288439,1.833837761
-43.13322666,0.565878659,1.742436366
-42.85013762,0.170905674,2.054158451
-42.21000153,0.222466195,2.254517662
-41.8067367,0.33088277,2.095774599
-41.21909023,0.616393346,2.306650041
-40.61156535,0.606566765,2.016995543
-40.49261248,0.244898575,1.545465136
-41.10804484,0.1638911,1.553962398
-41.04446825,0.137959056,1.659282268
-40.45078945,0.086878799,1.75270071
-40.03973412,-0.1337337,1.758784647
-40.35333948,-0.059893947,2.026122897
-40.99248896,0.131959701,2.070152116
-41.20581407,0.096583122,2.16106639
-40.87100307,0.178228227,2.229828826
-40.89900577,0.200059249,2.064269894
-41.070591,0.307278364,2.015582632
-41.61798723,0.414167045,2.268647106
-41.81000479,0.535835376,2.135031432
-41.27585003,0.832126271,2.529178227
-40.62963777,0.756794172,2.456690021
-40.0334427,0.48602832,2.236175016
-39.89203847,0.361607892,1.987517994
-39.874257,0.394619235,2.206294264
-39.89913379,0.387426506,1.988555961
-39.67874405,0.062970602,1.587574778
-40.16440471,-0.141129972,1.536031471
-40.82587788,-0.217297147,1.600330828
-41.48333733,-0.132318419,1.675381786
-42.10082145,0.166983058,1.703548707
-42.55301864,0.348125803,1.944479253
-42.38548759,0.204988149,1.770187111
-42.0065378,0.257940187,2.043001038
-41.58593541,0.588631869,2.061383848
-41.9759455,0.176104457,1.594580624
-42.3887223,-0.092492358,2.065857759
-42.92159124,0.230848059,2.350511177
-43.54616248,0.245173374,2.107708564
-44.17822883,0.158977976,2.209264592
-43.66732043,0.502159769,2.521318124
-43.02708109,0.574010084,2.586486233
-42.44892217,0.3338576,2.32533959
-42.16382208,-0.102897184,1.996724342
-42.09856967,-0.009496015,2.184723466
-42.64998789,0.111880867,1.86912813
-43.12197995,0.634042267,1.693895964
-43.46375865,0.193963321,1.907752807
-42.9356238,-0.164071441,2.160835844
-42.79454757,0.019807847,2.057032746
-42.4577785,0.374170576,2.102494055
-42.08656371,0.316477799,2.03126102
-42.37306346,0.466405584,2.053837697
-42.97899731,0.326372953,1.963914145
-43.06091929,0.262053437,1.928449085
-43.30406785,0.061195693,1.641104823
-43.93790577,0.166440819,1.772582367
-43.96757954,0.265694544,1.991576233
-43.36116726,0.479831344,2.208791239
-42.73771232,0.401450683,1.994096244
-42.08926965,0.409355518,1.851363439
-41.4566399,0.214682847,1.762169121
-41.57102415,0.06379735,1.896712384
-41.54482611,0.265514444,2.038770716
-41.52318024,0.448802683,1.958095317
-41.22721036,0.636844765,1.961202835
-41.27827885,0.445875024,1.971326644
-41.42589377,0.414194163,1.912225784
-40.83823881,0.479844364,2.214889171
-40.42279833,0.211438143,2.187002828
-40.86443342,0.234441659,2.172963173
-41.33703921,0.589843271,2.186401017
-41.21107648,0.457568018,2.046824576
-40.57193559,0.420648977,2.007821274
-40.46289937,0.417112333,2.108940432
