-0.0761225,1.55567,-0.123116
-0.0104908,1.50892,-0.0560833
0.0347946,1.43394,-0.0118303
0.052278,1.34971,0.0247465
0.0227033,1.25631,0.000403145
-0.00938767,1.14532,-0.0188109
-0.0227816,1.03627,-0.0521014
-0.0300131,0.939156,-0.0641356
-0.0436866,0.824944,-0.0635244
-0.0689568,0.694574,-0.0706112
-0.0740791,0.563818,-0.0869393
-0.0711291,0.477327,-0.101167
-0.0599273,0.359011,-0.116286
-0.0522901,0.24311,-0.133185
-0.0342843,0.14484,-0.146493
-0.0115067,0.0199887,-0.167558
-0.0046418,-0.0575232,-0.181373
0.0198274,-0.171631,-0.21203
0.0201359,-0.262658,-0.207433
-0.058245,-0.464663,-0.172889
-0.117296,-0.556237,-0.144535
-0.195706,-0.731588,-0.0861751
-0.191774,-0.832262,-0.0720895
-0.151956,-0.94531,-0.0826812
-0.103434,-1.0251,-0.108372
-0.0138884,-1.12704,-0.16022
0.0685605,-1.22738,-0.214977
0.147711,-1.3074,-0.273779
0.352509,-1.40916,-0.431983
0.756717,-1.48322,-0.800764
1.95084,-1.50714,-1.96745
2.61417,-1.43142,-2.60438
2.73359,-1.34267,-2.69432
2.75732,-1.26369,-2.68625
2.76574,-1.21754,-2.66523
2.76941,-1.18142,-2.64996
2.7595,-1.16816,-2.65075
2.75748,-1.16222,-2.66323
2.76395,-1.16937,-2.67849
2.76473,-1.17302,-2.68474
2.77445,-1.17619,-2.69606
2.77275,-1.17602,-2.69338
2.77329,-1.1796,-2.69299
2.77411,-1.18593,-2.6952
2.75832,-1.19637,-2.68897
2.72914,-1.2074,-2.66506
2.6932,-1.22611,-2.63124
2.6312,-1.25056,-2.57129
2.54877,-1.27707,-2.49881
2.34307,-1.32222,-2.31282
2.10124,-1.37174,-2.09691
1.76285,-1.41775,-1.7828
1.09103,-1.43874,-1.14207
0.450166,-1.39398,-0.534956
0.183428,-1.32216,-0.295586
0.0432418,-1.20909,-0.18539
0.00663689,-1.10266,-0.163798
-0.0299457,-0.963773,-0.159786
-0.0607967,-0.840697,-0.146327
-0.0891645,-0.700169,-0.147127
-0.10794,-0.563063,-0.139164
-0.128604,-0.452597,-0.126174
-0.148555,-0.313409,-0.111481
-0.164014,-0.204455,-0.102864
-0.183262,-0.0852173,-0.10824
-0.208433,0.019283,-0.119835
-0.234142,0.133122,-0.136134
-0.255461,0.263927,-0.140615
-0.262046,0.381895,-0.141051
-0.25741,0.513974,-0.147309
-0.267619,0.633396,-0.161907
-0.301845,0.7702,-0.202914
-0.348931,0.901029,-0.248155
-0.399888,1.00736,-0.324035
-0.541586,1.14894,-0.481607
-0.837795,1.28203,-0.776559
-1.20645,1.34655,-1.15438
-1.78483,1.36862,-1.74448
-2.2459,1.34402,-2.22257
-2.64168,1.25844,-2.62335
-2.80701,1.17307,-2.7897
-2.91281,1.08174,-2.90457
-2.98461,0.979434,-2.96281
-3.02069,0.893935,-2.98265
-3.0401,0.804027,-2.99293
-3.03825,0.697286,-3.00104
-3.04875,0.606701,-3.0078
-3.0514,0.512282,-3.01477
-3.06312,0.407082,-3.03344
-3.07254,0.322564,-3.05995
-3.09167,0.226238,-3.09768
-3.10024,0.153224,-3.11978
-3.10803,0.068533,-3.14044
-3.11463,-0.0223159,3.13181
-3.12751,-0.0831547,3.1347
-3.12922,-0.171375,3.13173
-3.13099,-0.270259,3.12565
-3.12335,-0.367189,3.11653
-3.11319,-0.475853,3.09981
-3.10951,-0.572114,3.08521
-3.10451,-0.690217,3.0658
-3.09837,-0.772508,3.05466
-3.09455,-0.863601,3.0553
-3.10532,-0.955434,3.08023
-3.10246,-1.02739,3.10443
-3.07224,-1.11019,3.11831
-3.08476,-1.18912,-3.11901
-3.10971,-1.25778,-3.08581
3.1176,-1.346,-3.03395
2.93025,-1.42832,-2.88086
2.8516,-1.44355,-2.81921
2.86571,-1.45188,-2.85472
2.90066,-1.45665,-2.89994
2.89575,-1.46108,-2.89469
2.86581,-1.46017,-2.86368
2.8893,-1.45979,-2.88527
2.94875,-1.45939,-2.94577
2.99625,-1.45447,-2.995
3.01858,-1.44784,-3.01859
3.03995,-1.43961,-3.04095
3.09622,-1.43003,-3.0983
-3.1291,-1.42042,3.12706
-3.07386,-1.39905,3.06739
-3.04176,-1.38528,3.03239
-3.02243,-1.37866,3.01323
-3.03008,-1.37396,3.02252
-3.04718,-1.36807,3.04327
-3.06041,-1.36217,3.06175
-3.06355,-1.35616,3.06657
-3.05093,-1.3467,3.05284
-3.0531,-1.33096,3.05092
-3.04269,-1.30748,3.03775
-3.05493,-1.28229,3.04688
-3.06969,-1.23601,3.05308
-3.08235,-1.17156,3.04772
-3.07771,-1.11083,3.02816
-3.08703,-1.05385,3.0283
-3.10779,-0.9756,3.037
-3.12979,-0.907137,3.05051
3.12441,-0.802832,3.07142
3.11459,-0.719158,3.0793
3.10928,-0.651773,3.08163
3.10254,-0.556293,3.08134
3.09896,-0.467319,3.0729
3.10131,-0.399871,3.06139
3.09696,-0.326786,3.05449
3.08934,-0.2538,3.04941
3.07736,-0.195983,3.04964
3.06207,-0.122422,3.04906
3.05449,-0.0633639,3.04457
3.04715,0.0219602,3.0398
3.04519,0.0912096,3.03131
3.04649,0.184017,3.01996
3.04316,0.276549,3.01634
3.04831,0.379728,3.00644
3.0533,0.451758,3.00405
3.06071,0.5457,3.00149
3.05374,0.612851,3.00164
3.05019,0.696586,2.99986
3.04809,0.787023,3.00869
3.0374,0.859892,2.9967
3.02397,0.964871,2.97758
3.00533,1.05699,2.9571
3.00781,1.17469,2.96327
3.05178,1.28539,3.01454
-3.1092,1.42936,-3.14101
-0.999736,1.54442,-1.02688
-0.205721,1.43491,-0.220123
-0.088908,1.26399,-0.0978657
-0.0732975,1.09341,-0.0899227
-0.0858672,0.958324,-0.119525
-0.0856223,0.852769,-0.146539
-0.0874163,0.688085,-0.184385
-0.0862367,0.567281,-0.203035
-0.0768932,0.413096,-0.202515
-0.0818784,0.293045,-0.204058
-0.0770302,0.203809,-0.207835
-0.075481,0.0739662,-0.233903
-0.0642074,-0.0667804,-0.257705
-0.0373395,-0.169023,-0.276888
0.00810196,-0.294344,-0.289749
0.0287078,-0.391933,-0.29655
0.0432738,-0.524163,-0.303682
0.0415113,-0.616869,-0.301086
0.0353582,-0.740048,-0.286659
0.0531158,-0.842527,-0.286422
0.0793347,-0.950978,-0.289845
0.118605,-1.04786,-0.315705
0.172936,-1.12866,-0.361192
0.29665,-1.22534,-0.467136
0.455733,-1.30141,-0.610974
0.745361,-1.37564,-0.875202
1.29041,-1.43366,-1.39709
1.8736,-1.44486,-1.96666
2.51088,-1.39841,-2.57061
2.77049,-1.33681,-2.80522
2.90832,-1.25465,-2.90014
2.97002,-1.19087,-2.9319
3.02319,-1.1186,-2.96926
3.09129,-1.0593,-3.03819
-3.13801,-1.02059,-3.10394
-3.11051,-0.982845,3.13673
-3.12301,-0.951537,-3.13219
3.12873,-0.938899,-3.08627
3.08832,-0.920365,-3.04021
3.07207,-0.903996,-3.02338
3.06166,-0.893512,-3.01558
3.0566,-0.894907,-3.01884
3.05079,-0.901362,-3.02016
3.04042,-0.909105,-3.01427
3.0358,-0.913924,-3.01201
3.02141,-0.930117,-3.00141
2.99687,-0.955873,-2.98133
2.9641,-0.989307,-2.95396
2.92618,-1.03681,-2.92603
2.88752,-1.0806,-2.9033
2.78535,-1.15313,-2.83096
2.6321,-1.22129,-2.70593
2.35286,-1.2922,-2.45977
1.92053,-1.33609,-2.06694
1.52968,-1.3369,-1.69686
1.07198,-1.31329,-1.27426
0.747796,-1.2729,-0.978955
0.41745,-1.19456,-0.691522
0.189213,-1.08368,-0.507928
0.061052,-0.968328,-0.415528
-0.05048,-0.811298,-0.342204
-0.0958303,-0.693368,-0.318762
-0.13108,-0.548556,-0.317602
-0.155738,-0.391969,-0.330904
-0.174796,-0.250731,-0.347351
-0.194038,-0.129519,-0.353966
-0.21465,0.0264354,-0.357653
-0.232407,0.174367,-0.365573
-0.254142,0.305825,-0.376071
-0.272663,0.416369,-0.37517
-0.28238,0.539292,-0.357391
-0.288874,0.702953,-0.356356
-0.316975,0.847072,-0.387573
-0.382603,0.971288,-0.457008
-0.497632,1.10146,-0.601682
-0.647395,1.23856,-0.78775
-0.99284,1.35109,-1.16188
-2.00605,1.39955,-2.19547
-2.63517,1.2928,-2.82588
-2.87684,1.15462,-3.05963
-2.96003,1.03191,3.13907
-3.01144,0.874789,3.08674
-3.03022,0.726889,3.07578
-3.02194,0.605095,3.06928
-3.0069,0.447706,3.06819
-3.01637,0.341846,3.05711
-3.03817,0.196624,3.03059
-3.06286,0.0668473,3.00001
-3.07172,-0.0733508,2.9699
-3.06869,-0.175052,2.95219
-3.06233,-0.295811,2.94116
-3.0501,-0.403529,2.93625
-3.03298,-0.536408,2.93793
-3.01905,-0.670414,2.94013
-2.98235,-0.807796,2.92444
-2.92349,-0.90301,2.88646
-2.84795,-1.00925,2.82649
-2.76514,-1.08799,2.73979
-2.69695,-1.14705,2.65873
-2.63308,-1.21427,2.58237
-2.5842,-1.30345,2.52069
-2.52024,-1.39221,2.45634
-2.46651,-1.43525,2.4107
-2.42476,-1.46709,2.3812
-2.32381,-1.48811,2.29252
-2.16051,-1.51239,2.13686
-1.71654,-1.5309,1.70547
-1.5475,-1.53607,1.54058
-1.35629,-1.53452,1.35373
-1.3018,-1.5362,1.29631
-1.29191,-1.53527,1.2838
-1.19027,-1.53491,1.17916
-1.23047,-1.53511,1.21666
-1.23329,-1.53325,1.22043
-1.2123,-1.53317,1.19974
-1.28815,-1.53282,1.27745
-1.31448,-1.53139,1.30459
-1.25555,-1.52918,1.24616
-1.27798,-1.52721,1.26806
-1.33435,-1.52666,1.32287
-1.51778,-1.52281,1.50517
-1.85206,-1.5141,1.8343
-2.2726,-1.48662,2.24263
-2.62976,-1.428,2.57537
-2.79141,-1.36381,2.71066
-2.92763,-1.26607,2.81141
-3.00514,-1.15226,2.86511
-3.05302,-1.05589,2.89837
-3.12121,-0.92283,2.94278
3.12357,-0.815988,2.96552
3.10074,-0.671738,2.97613
3.07882,-0.543832,2.98394
3.0533,-0.390213,2.98964
3.03158,-0.244625,2.99233
3.02575,-0.143139,2.9885
3.02404,-0.0149692,2.97817
3.02423,0.0891989,2.96967
3.03194,0.225506,2.96272
3.04175,0.343655,2.9684
3.03631,0.413786,2.97361
3.02458,0.491381,2.95602
3.00738,0.557412,2.92665
2.97985,0.651288,2.87718
2.94861,0.75374,2.82734
2.89706,0.874016,2.77675
2.83668,0.998598,2.72401
2.8004,1.09719,2.70245
2.76906,1.20374,2.69755
2.75972,1.28338,2.69737
2.74626,1.37421,2.69955
2.75298,1.43251,2.70877
2.92299,1.50001,2.88289
-2.87744,1.54319,-2.91215
-0.983039,1.5384,-0.998738
-0.414078,1.51143,-0.411001
-0.0390889,1.48492,-0.0304965
0.098717,1.48343,0.11591
0.246933,1.48551,0.280136
0.387217,1.48517,0.427781
0.513042,1.48206,0.550384
0.529541,1.47744,0.569939
0.422145,1.46943,0.473187
0.331808,1.45938,0.393432
0.282722,1.45171,0.353408
0.268362,1.44213,0.345715
0.264231,1.43754,0.342985
0.27785,1.43642,0.356095
0.296601,1.44212,0.374574
0.30396,1.44969,0.379112
0.258873,1.45528,0.334467
0.178462,1.45355,0.256654
0.109866,1.45175,0.188623
0.0584128,1.45146,0.139387
0.0414069,1.45286,0.122456
0.0451218,1.45413,0.124581
0.0530235,1.45615,0.13035
0.0552027,1.45586,0.131812
0.0525116,1.45711,0.127352
0.0610006,1.45711,0.133842
0.0652979,1.4582,0.138387
0.0635509,1.45752,0.137812
0.0547696,1.45656,0.12979
0.0485868,1.45496,0.123414
0.0355085,1.45446,0.1062
0.0304483,1.45387,0.0968468
0.0280063,1.45625,0.0950369
0.0161131,1.45791,0.0873293
